p_name,m_name,m_type,m_tech,m_power,m_acc,m_pp
ジュプトル,にほんばれ,ほのお,変化,0,0,5
ジュプトル,メガドレイン,くさ,特殊,40,100,15
ジュプトル,アクロバット,ひこう,物理,55,100,15
ジュプトル,きあいパンチ,かくとう,物理,150,100,20
ジュプトル,シザークロス,むし,物理,80,100,15
ジュプトル,たたきつける,ノーマル,物理,80,75,20
ジュプトル,タネばくだん,くさ,物理,80,100,15
ジュプトル,つばめがえし,ひこう,物理,60,0,20
ジュプトル,ギガドレイン,くさ,特殊,75,100,10
ジュプトル,れんぞくぎり,むし,物理,40,95,20
ジュプトル,かげぶんしん,ノーマル,変化,0,0,15
ジュプトル,こうごうせい,くさ,変化,0,0,5
ジュプトル,つるぎのまい,ノーマル,変化,0,0,20
ジュプトル,なやみのタネ,くさ,変化,0,100,10
ジュプトル,にらみつける,ノーマル,変化,0,100,30
ジュプトル,ふるいたてる,ノーマル,変化,0,0,30
ジュプトル,マジカルリーフ,くさ,特殊,60,0,20
ジュプトル,めざめるパワー,ノーマル,特殊,60,100,15
ジュプトル,リーフストーム,くさ,特殊,130,90,5
ジュプトル,りゅうのいぶき,ドラゴン,特殊,60,100,20
ジュプトル,アイアンテール,はがね,物理,100,75,15
ジュプトル,エナジーボール,くさ,特殊,90,100,10
ジュプトル,かみなりパンチ,でんき,物理,75,100,15
ジュプトル,がんせきふうじ,いわ,物理,60,95,15
ジュプトル,しぜんのめぐみ,ノーマル,物理,0,100,15
ジュプトル,タネマシンガン,くさ,物理,25,100,30
ジュプトル,でんこうせっか,ノーマル,物理,40,100,30
ジュプトル,ドレインパンチ,かくとう,物理,75,100,10
ジュプトル,ブレイククロー,ノーマル,物理,75,95,10
ジュプトル,リーフブレード,くさ,物理,90,100,15
ジュプトル,こうそくいどう,エスパー,変化,0,0,30
ジュプトル,しぜんのちから,ノーマル,変化,0,0,20
ジュプトル,しんぴのまもり,ノーマル,変化,0,0,25
ジュプトル,ないしょばなし,ノーマル,変化,0,0,20
ジュプトル,ファストガード,かくとう,変化,0,0,15
ジュプトル,やどりぎのタネ,くさ,変化,0,90,10
ジュプトル,ソーラービーム,くさ,特殊,120,100,10
ジュプトル,グラスフィールド,くさ,変化,0,0,10
ジュペッタ,10まんボルト,でんき,特殊,90,100,15
ジュペッタ,いびき,ノーマル,特殊,50,100,15
ジュペッタ,いばる,ノーマル,変化,0,85,15
ジュペッタ,うらみ,ゴースト,変化,0,100,10
ジュペッタ,おにび,ほのお,変化,0,85,15
ジュペッタ,ねごと,ノーマル,変化,0,0,10
ジュペッタ,ねむる,エスパー,変化,0,0,10
ジュペッタ,のろい,ゴースト,変化,0,0,10
ジュペッタ,まもる,ノーマル,変化,0,0,10
ジュペッタ,ゆめくい,エスパー,特殊,100,100,15
ジュペッタ,イカサマ,あく,物理,95,100,15
ジュペッタ,おいうち,あく,物理,40,100,20
ジュペッタ,かげうち,ゴースト,物理,40,100,30
ジュペッタ,かみなり,でんき,特殊,110,70,10
ジュペッタ,どろぼう,あく,物理,60,100,25
ジュペッタ,ふいうち,あく,物理,70,100,5
ジュペッタ,あまごい,みず,変化,0,0,5
ジュペッタ,おんねん,ゴースト,変化,0,0,5
ジュペッタ,でんじは,でんき,変化,0,90,20
ジュペッタ,どくどく,どく,変化,0,90,10
ジュペッタ,トリック,エスパー,変化,0,100,10
ジュペッタ,なりきり,エスパー,変化,0,0,10
ジュペッタ,ふういん,エスパー,変化,0,0,10
ジュペッタ,みがわり,ノーマル,変化,0,0,10
ジュペッタ,みちづれ,ゴースト,変化,0,0,5
ジュペッタ,みやぶる,ノーマル,変化,0,0,40
ジュペッタ,めいそう,エスパー,変化,0,0,20
ジュペッタ,メロメロ,ノーマル,変化,0,100,15
ジュペッタ,よこどり,あく,変化,0,0,10
ジュペッタ,たたりめ,ゴースト,特殊,65,100,10
ジュペッタ,りんしょう,ノーマル,特殊,60,100,15
ジュペッタ,おどろかす,ゴースト,物理,30,100,15
ジュペッタ,おんがえし,ノーマル,物理,0,100,20
ジュペッタ,からげんき,ノーマル,物理,70,100,20
ジュペッタ,じごくづき,あく,物理,80,100,15
ジュペッタ,だましうち,あく,物理,60,0,20
ジュペッタ,なげつける,あく,物理,0,100,10
ジュペッタ,やつあたり,ノーマル,物理,0,100,20
ジュペッタ,いたみわけ,ノーマル,変化,0,0,20
ジュペッタ,いちゃもん,あく,変化,0,100,15
ジュペッタ,いやなおと,ノーマル,変化,0,85,40
ジュペッタ,かなしばり,ノーマル,変化,0,100,20
ジュペッタ,さしおさえ,あく,変化,0,100,15
ジュペッタ,じこあんじ,ノーマル,変化,0,0,10
ジュペッタ,ちょうはつ,あく,変化,0,100,20
ジュペッタ,にほんばれ,ほのお,変化,0,0,5
ジュペッタ,でんげきは,でんき,特殊,60,0,20
ジュペッタ,まとわりつく,むし,特殊,20,100,20
ジュペッタ,しっぺがえし,あく,物理,50,100,10
ジュペッタ,はたきおとす,あく,物理,65,100,20
ジュペッタ,あくのはどう,あく,特殊,80,100,15
ジュペッタ,こごえるかぜ,こおり,特殊,55,95,15
ジュペッタ,かげぶんしん,ノーマル,変化,0,0,15
ジュペッタ,テレキネシス,エスパー,変化,0,0,15
ジュペッタ,あやしいかぜ,ゴースト,特殊,60,100,5
ジュペッタ,ナイトヘッド,ゴースト,特殊,0,100,15
ジュペッタ,はかいこうせん,ノーマル,特殊,150,90,5
ジュペッタ,めざめるパワー,ノーマル,特殊,60,100,15
ジュペッタ,ギガインパクト,ノーマル,物理,150,90,5
ジュペッタ,ゴーストダイブ,ゴースト,物理,90,100,10
ジュペッタ,シャドークロー,ゴースト,物理,70,100,15
ジュペッタ,ダストシュート,どく,物理,120,80,5
ジュペッタ,あやしいひかり,ゴースト,変化,0,100,10
ジュペッタ,サイドチェンジ,エスパー,変化,0,0,15
ジュペッタ,スキルスワップ,エスパー,変化,0,0,10
ジュペッタ,サイコキネシス,エスパー,特殊,90,100,10
ジュペッタ,トリックルーム,エスパー,変化,0,0,5
ジュペッタ,ないしょばなし,ノーマル,変化,0,0,20
ジュペッタ,マジックコート,エスパー,変化,0,0,15
ジュペッタ,マジックルーム,エスパー,変化,0,0,10
ジュペッタ,シャドーボール,ゴースト,特殊,80,100,15
ジュペッタ,チャージビーム,でんき,特殊,50,90,10
ジュペッタ,マジカルシャイン,フェアリー,特殊,80,100,10
ジーランス,ふぶき,こおり,特殊,110,70,5
ジーランス,いびき,ノーマル,特殊,50,100,15
ジーランス,じしん,じめん,物理,100,100,10
ジーランス,ずつき,ノーマル,物理,70,100,15
ジーランス,あくび,ノーマル,変化,0,0,10
ジーランス,あられ,こおり,変化,0,0,10
ジーランス,いばる,ノーマル,変化,0,85,15
ジーランス,ねごと,ノーマル,変化,0,0,10
ジーランス,ねむる,エスパー,変化,0,0,10
ジーランス,はねる,ノーマル,変化,0,0,40
ジーランス,まもる,ノーマル,変化,0,0,10
ジーランス,じたばた,ノーマル,物理,0,100,15
ジーランス,じだんだ,じめん,物理,75,100,10
ジーランス,じならし,じめん,物理,60,100,20
ジーランス,とっしん,ノーマル,物理,90,85,20
ジーランス,あまごい,みず,変化,0,0,5
ジーランス,どくどく,どく,変化,0,90,10
ジーランス,ドわすれ,エスパー,変化,0,0,20
ジーランス,しおみず,みず,特殊,65,100,10
ジーランス,みがわり,ノーマル,変化,0,0,10
ジーランス,めいそう,エスパー,変化,0,0,20
ジーランス,メロメロ,ノーマル,変化,0,100,15
ジーランス,どろかけ,じめん,特殊,20,100,10
ジーランス,なみのり,みず,特殊,90,100,15
ジーランス,ねっとう,みず,特殊,80,100,15
ジーランス,りんしょう,ノーマル,特殊,60,100,15
ジーランス,いわなだれ,いわ,物理,75,90,10
ジーランス,うちおとす,いわ,物理,50,100,15
ジーランス,おんがえし,ノーマル,物理,0,100,20
ジーランス,からげんき,ノーマル,物理,70,100,20
ジーランス,たいあたり,ノーマル,物理,40,100,35
ジーランス,ダイビング,みず,物理,80,100,10
ジーランス,たきのぼり,みず,物理,80,100,15
ジーランス,とびはねる,ひこう,物理,85,85,5
ジーランス,やつあたり,ノーマル,物理,0,100,20
ジーランス,かたくなる,ノーマル,変化,0,0,30
ジーランス,じこあんじ,ノーマル,変化,0,0,10
ジーランス,すなあらし,いわ,変化,0,0,10
ジーランス,どろあそび,じめん,変化,0,0,15
ジーランス,みずあそび,みず,変化,0,0,15
ジーランス,だくりゅう,みず,特殊,90,85,10
ジーランス,みずでっぽう,みず,特殊,40,100,25
ジーランス,みずのはどう,みず,特殊,60,100,20
ジーランス,アクアテール,みず,物理,90,90,10
ジーランス,こごえるかぜ,こおり,特殊,55,95,15
ジーランス,かげぶんしん,ノーマル,変化,0,0,15
ジーランス,ロックカット,いわ,変化,0,0,20
ジーランス,ハイドロポンプ,みず,特殊,110,80,5
ジーランス,はかいこうせん,ノーマル,特殊,150,90,5
ジーランス,マッドショット,じめん,特殊,55,95,15
ジーランス,めざめるパワー,ノーマル,特殊,60,100,15
ジーランス,れいとうビーム,こおり,特殊,90,100,10
ジーランス,がんせきふうじ,いわ,物理,60,95,15
ジーランス,ギガインパクト,ノーマル,物理,150,90,5
ジーランス,しねんのずつき,エスパー,物理,80,90,15
ジーランス,すてみタックル,ノーマル,物理,120,100,15
ジーランス,ストーンエッジ,いわ,物理,100,80,5
ジーランス,マグニチュード,じめん,物理,0,100,30
ジーランス,もろはのずつき,いわ,物理,150,80,5
ジーランス,ロケットずつき,ノーマル,物理,130,100,10
ジーランス,げんしのちから,いわ,特殊,60,100,5
ジーランス,しんぴのまもり,ノーマル,変化,0,0,25
ジーランス,ステルスロック,いわ,変化,0,0,20
ジーランス,ないしょばなし,ノーマル,変化,0,0,20
ジーランス,だいちのちから,じめん,特殊,90,100,10
スカタンク,いびき,ノーマル,特殊,50,100,15
スカタンク,ゲップ,どく,特殊,120,90,10
スカタンク,ほえる,ノーマル,変化,0,0,20
スカタンク,イカサマ,あく,物理,95,100,15
スカタンク,おいうち,あく,物理,40,100,20
スカタンク,おしおき,あく,物理,0,100,5
スカタンク,かいりき,ノーマル,物理,80,100,15
スカタンク,きりさく,ノーマル,物理,70,100,20
スカタンク,つじぎり,あく,物理,70,100,15
スカタンク,どくづき,どく,物理,80,100,20
スカタンク,どろぼう,あく,物理,60,100,25
スカタンク,ひっかく,ノーマル,物理,40,100,35
スカタンク,ふいうち,あく,物理,70,100,5
スカタンク,あまごい,みず,変化,0,0,5
スカタンク,えんまく,ノーマル,変化,0,100,20
スカタンク,つめとぎ,あく,変化,0,0,15
スカタンク,どくガス,どく,変化,0,90,40
スカタンク,どくどく,どく,変化,0,90,10
スカタンク,みがわり,ノーマル,変化,0,0,10
スカタンク,メロメロ,ノーマル,変化,0,100,15
スカタンク,よこどり,あく,変化,0,0,10
スカタンク,スモッグ,どく,特殊,30,70,20
スカタンク,あなをほる,じめん,物理,80,100,10
スカタンク,いあいぎり,ノーマル,物理,50,95,30
スカタンク,いわくだき,かくとう,物理,40,100,15
スカタンク,おどろかす,ゴースト,物理,30,100,15
スカタンク,かみくだく,あく,物理,80,100,15
スカタンク,じごくづき,あく,物理,80,100,15
スカタンク,じゃれつく,フェアリー,物理,90,90,10
スカタンク,フェイント,ノーマル,物理,30,100,10
スカタンク,いちゃもん,あく,変化,0,100,15
スカタンク,いやなおと,ノーマル,変化,0,85,40
スカタンク,おきみやげ,あく,変化,0,100,10
スカタンク,きあいだめ,ノーマル,変化,0,0,30
スカタンク,きりばらい,ひこう,変化,0,0,15
スカタンク,くろいきり,こおり,変化,0,0,30
スカタンク,こわいかお,ノーマル,変化,0,100,10
スカタンク,ちょうはつ,あく,変化,0,100,20
スカタンク,にほんばれ,ほのお,変化,0,0,5
スカタンク,だいもんじ,ほのお,特殊,110,85,5
スカタンク,バークアウト,あく,特殊,55,95,15
スカタンク,だいばくはつ,ノーマル,物理,250,100,5
スカタンク,あくのはどう,あく,特殊,80,100,15
スカタンク,にらみつける,ノーマル,変化,0,100,30
スカタンク,アシッドボム,どく,特殊,40,100,20
スカタンク,はじけるほのお,ほのお,特殊,70,100,15
スカタンク,ヘドロばくだん,どく,特殊,90,100,10
スカタンク,ベノムショック,どく,特殊,65,100,10
スカタンク,アイアンテール,はがね,物理,100,75,15
スカタンク,シャドークロー,ゴースト,物理,70,100,15
スカタンク,すてみタックル,ノーマル,物理,120,100,15
スカタンク,かえんほうしゃ,ほのお,特殊,90,100,15
スカタンク,ひみつのちから,ノーマル,物理,70,100,20
スカンプー,いびき,ノーマル,特殊,50,100,15
スカンプー,ゲップ,どく,特殊,120,90,10
スカンプー,ほえる,ノーマル,変化,0,0,20
スカンプー,イカサマ,あく,物理,95,100,15
スカンプー,おいうち,あく,物理,40,100,20
スカンプー,おしおき,あく,物理,0,100,5
スカンプー,きりさく,ノーマル,物理,70,100,20
スカンプー,つじぎり,あく,物理,70,100,15
スカンプー,どろぼう,あく,物理,60,100,25
スカンプー,ひっかく,ノーマル,物理,40,100,35
スカンプー,ふいうち,あく,物理,70,100,5
スカンプー,あまごい,みず,変化,0,0,5
スカンプー,えんまく,ノーマル,変化,0,100,20
スカンプー,つめとぎ,あく,変化,0,0,15
スカンプー,どくガス,どく,変化,0,90,40
スカンプー,どくどく,どく,変化,0,90,10
スカンプー,みがわり,ノーマル,変化,0,0,10
スカンプー,メロメロ,ノーマル,変化,0,100,15
スカンプー,よこどり,あく,変化,0,0,10
スカンプー,スモッグ,どく,特殊,30,70,20
スカンプー,あなをほる,じめん,物理,80,100,10
スカンプー,いあいぎり,ノーマル,物理,50,95,30
スカンプー,いわくだき,かくとう,物理,40,100,15
スカンプー,おどろかす,ゴースト,物理,30,100,15
スカンプー,かみくだく,あく,物理,80,100,15
スカンプー,じごくづき,あく,物理,80,100,15
スカンプー,じゃれつく,フェアリー,物理,90,90,10
スカンプー,フェイント,ノーマル,物理,30,100,10
スカンプー,いちゃもん,あく,変化,0,100,15
スカンプー,いやなおと,ノーマル,変化,0,85,40
スカンプー,おきみやげ,あく,変化,0,100,10
スカンプー,きあいだめ,ノーマル,変化,0,0,30
スカンプー,きりばらい,ひこう,変化,0,0,15
